162 80 6 1
53 -0.27326652891267167 0.96193835778391745 0 1
54 0.16062203564002314 0.69378047756044925 0.70204644477616307 1
55 0 0.85065080835203988 0.52573111211913359 1
56 0.27326652891267167 0.96193835778391745 0 1
57 0.16245984811645314 0.95105651629515364 0.2628655560595668 1
58 0.43388856455269476 0.86266848041618616 0.25989191300775438 1
59 -0.16245984811645314 0.95105651629515364 -0.2628655560595668 1
60 -0.43388856455269476 0.86266848041618616 -0.25989191300775438 1
61 0.43388856455269476 0.86266848041618616 -0.25989191300775438 1
62 0.16245984811645314 0.95105651629515364 -0.2628655560595668 1
63 -0.16062203564002314 0.69378047756044925 -0.70204644477616307 1
64 0 0.85065080835203988 -0.52573111211913359 1
65 0.16062203564002314 0.69378047756044925 -0.70204644477616307 1
66 -0.58778525229247314 0.68819096023558668 -0.42532540417601994 1
67 -0.69378047756044914 0.70204644477616307 -0.16062203564002314 1
68 -0.25989191300775438 0.43388856455269476 -0.86266848041618616 1
69 -0.42532540417601999 0.58778525229247303 -0.68819096023558679 1
70 -0.86266848041618616 0.25989191300775444 -0.43388856455269481 1
71 -0.68819096023558679 0.42532540417601999 -0.58778525229247314 1
72 -0.70204644477616307 0.16062203564002314 -0.69378047756044925 1
73 -0.85065080835203988 0.5257311121191337 0 1
74 -0.96193835778391756 0 -0.27326652891267172 1
75 -0.95105651629515364 0.26286555605956685 -0.16245984811645317 1
76 -0.95105651629515364 0.26286555605956685 0.16245984811645317 1
77 -0.96193835778391756 0 0.27326652891267172 1
78 0.58778525229247314 0.68819096023558668 0.42532540417601994 1
79 0.69378047756044914 0.70204644477616307 0.16062203564002314 1
80 0.25989191300775438 0.43388856455269476 0.86266848041618616 1
81 0.42532540417601999 0.58778525229247303 0.68819096023558679 1
82 0.86266848041618616 0.25989191300775444 0.43388856455269481 1
83 0.68819096023558679 0.42532540417601999 0.58778525229247314 1
84 0.70204644477616307 0.16062203564002314 0.69378047756044925 1
85 -0.2628655560595668 0.16245984811645314 0.95105651629515364 1
86 0 0.27326652891267167 0.96193835778391745 1
87 -0.70204644477616307 -0.16062203564002314 0.69378047756044925 1
88 -0.52573111211913359 0 0.85065080835203988 1
89 0 -0.27326652891267167 0.96193835778391745 1
90 -0.2628655560595668 -0.16245984811645314 0.95105651629515364 1
91 -0.25989191300775438 -0.43388856455269476 0.86266848041618616 1
92 -0.95105651629515364 -0.26286555605956685 0.16245984811645317 1
93 -0.86266848041618616 -0.25989191300775444 0.43388856455269481 1
94 -0.86266848041618616 -0.25989191300775444 -0.43388856455269481 1
95 -0.95105651629515364 -0.26286555605956685 -0.16245984811645317 1
96 -0.69378047756044914 -0.70204644477616307 0.16062203564002314 1
97 -0.85065080835203988 -0.5257311121191337 0 1
98 -0.69378047756044914 -0.70204644477616307 -0.16062203564002314 1
99 -0.52573111211913359 0 -0.85065080835203988 1
100 -0.70204644477616307 -0.16062203564002314 -0.69378047756044925 1
101 0 0.27326652891267167 -0.96193835778391745 1
102 -0.2628655560595668 0.16245984811645314 -0.95105651629515364 1
103 -0.25989191300775438 -0.43388856455269476 -0.86266848041618616 1
104 -0.2628655560595668 -0.16245984811645314 -0.95105651629515364 1
105 0 -0.27326652891267167 -0.96193835778391745 1
106 0.42532540417601999 0.58778525229247303 -0.68819096023558679 1
107 0.25989191300775438 0.43388856455269476 -0.86266848041618616 1
108 0.69378047756044914 0.70204644477616307 -0.16062203564002314 1
109 0.58778525229247314 0.68819096023558668 -0.42532540417601994 1
110 0.70204644477616307 0.16062203564002314 -0.69378047756044925 1
111 0.68819096023558679 0.42532540417601999 -0.58778525229247314 1
112 0.86266848041618616 0.25989191300775444 -0.43388856455269481 1
113 0.69378047756044914 -0.70204644477616307 0.16062203564002314 1
114 0.58778525229247314 -0.68819096023558668 0.42532540417601994 1
115 0.43388856455269476 -0.86266848041618616 0.25989191300775438 1
116 0.70204644477616307 -0.16062203564002314 0.69378047756044925 1
117 0.68819096023558679 -0.42532540417601999 0.58778525229247314 1
118 0.86266848041618616 -0.25989191300775444 0.43388856455269481 1
119 0.16062203564002314 -0.69378047756044925 0.70204644477616307 1
120 0.42532540417601999 -0.58778525229247303 0.68819096023558679 1
121 0.25989191300775438 -0.43388856455269476 0.86266848041618616 1
122 0.16245984811645314 -0.95105651629515364 0.2628655560595668 1
123 0.27326652891267167 -0.96193835778391745 0 1
124 -0.16062203564002314 -0.69378047756044925 0.70204644477616307 1
125 0 -0.85065080835203988 0.52573111211913359 1
126 -0.27326652891267167 -0.96193835778391745 0 1
127 -0.16245984811645314 -0.95105651629515364 0.2628655560595668 1
128 -0.43388856455269476 -0.86266848041618616 0.25989191300775438 1
129 0.16245984811645314 -0.95105651629515364 -0.2628655560595668 1
130 0.43388856455269476 -0.86266848041618616 -0.25989191300775438 1
131 -0.43388856455269476 -0.86266848041618616 -0.25989191300775438 1
132 -0.16245984811645314 -0.95105651629515364 -0.2628655560595668 1
133 0.16062203564002314 -0.69378047756044925 -0.70204644477616307 1
134 0 -0.85065080835203988 -0.52573111211913359 1
135 -0.16062203564002314 -0.69378047756044925 -0.70204644477616307 1
136 0.58778525229247314 -0.68819096023558668 -0.42532540417601994 1
137 0.69378047756044914 -0.70204644477616307 -0.16062203564002314 1
138 0.25989191300775438 -0.43388856455269476 -0.86266848041618616 1
139 0.42532540417601999 -0.58778525229247303 -0.68819096023558679 1
140 0.86266848041618616 -0.25989191300775444 -0.43388856455269481 1
141 0.68819096023558679 -0.42532540417601999 -0.58778525229247314 1
142 0.70204644477616307 -0.16062203564002314 -0.69378047756044925 1
143 0.85065080835203988 -0.5257311121191337 0 1
144 0.96193835778391756 0 -0.27326652891267172 1
145 0.95105651629515364 -0.26286555605956685 -0.16245984811645317 1
146 0.95105651629515364 -0.26286555605956685 0.16245984811645317 1
147 0.96193835778391756 0 0.27326652891267172 1
148 0.2628655560595668 -0.16245984811645314 0.95105651629515364 1
149 0.52573111211913359 0 0.85065080835203988 1
150 0.2628655560595668 0.16245984811645314 0.95105651629515364 1
151 -0.58778525229247314 -0.68819096023558668 0.42532540417601994 1
152 -0.42532540417601999 -0.58778525229247303 0.68819096023558679 1
153 -0.68819096023558679 -0.42532540417601999 0.58778525229247314 1
154 -0.42532540417601999 -0.58778525229247303 -0.68819096023558679 1
155 -0.58778525229247314 -0.68819096023558668 -0.42532540417601994 1
156 -0.68819096023558679 -0.42532540417601999 -0.58778525229247314 1
157 0.52573111211913359 0 -0.85065080835203988 1
158 0.2628655560595668 -0.16245984811645314 -0.95105651629515364 1
159 0.2628655560595668 0.16245984811645314 -0.95105651629515364 1
160 0.95105651629515364 0.26286555605956685 0.16245984811645317 1
161 0.95105651629515364 0.26286555605956685 -0.16245984811645317 1
162 0.85065080835203988 0.5257311121191337 0 1
1 1 1 13 15 43 44 45
2 1 12 14 13 46 47 48
3 1 6 15 14 49 50 51
4 1 13 14 15 47 50 44
5 1 1 15 17 45 52 53
6 1 6 16 15 54 55 49
7 1 2 17 16 56 57 58
8 1 15 16 17 55 57 52
9 1 1 17 19 53 59 60
10 1 2 18 17 61 62 56
11 1 8 19 18 63 64 65
12 1 17 18 19 62 64 59
13 1 1 19 21 60 66 67
14 1 8 20 19 68 69 63
15 1 11 21 20 70 71 72
16 1 19 20 21 69 71 66
17 1 1 21 13 67 73 43
18 1 11 22 21 74 75 70
19 1 12 13 22 48 76 77
20 1 21 22 13 75 76 73
21 1 2 16 24 58 78 79
22 1 6 23 16 80 81 54
23 1 10 24 23 82 83 84
24 1 16 23 24 81 83 78
25 1 6 14 26 51 85 86
26 1 12 25 14 87 88 46
27 1 5 26 25 89 90 91
28 1 14 25 26 88 90 85
29 1 12 22 28 77 92 93
30 1 11 27 22 94 95 74
31 1 3 28 27 96 97 98
32 1 22 27 28 95 97 92
33 1 11 20 30 72 99 100
34 1 8 29 20 101 102 68
35 1 7 30 29 103 104 105
36 1 20 29 30 102 104 99
37 1 8 18 32 65 106 107
38 1 2 31 18 108 109 61
39 1 9 32 31 110 111 112
40 1 18 31 32 109 111 106
41 1 4 33 35 113 114 115
42 1 10 34 33 116 117 118
43 1 5 35 34 119 120 121
44 1 33 34 35 117 120 114
45 1 4 35 37 115 122 123
46 1 5 36 35 124 125 119
47 1 3 37 36 126 127 128
48 1 35 36 37 125 127 122
49 1 4 37 39 123 129 130
50 1 3 38 37 131 132 126
51 1 7 39 38 133 134 135
52 1 37 38 39 132 134 129
53 1 4 39 41 130 136 137
54 1 7 40 39 138 139 133
55 1 9 41 40 140 141 142
56 1 39 40 41 139 141 136
57 1 4 41 33 137 143 113
58 1 9 42 41 144 145 140
59 1 10 33 42 118 146 147
60 1 41 42 33 145 146 143
61 1 5 34 26 121 148 89
62 1 10 23 34 84 149 116
63 1 6 26 23 86 150 80
64 1 34 23 26 149 150 148
65 1 3 36 28 128 151 96
66 1 5 25 36 91 152 124
67 1 12 28 25 93 153 87
68 1 36 25 28 152 153 151
69 1 7 38 30 135 154 103
70 1 3 27 38 98 155 131
71 1 11 30 27 100 156 94
72 1 38 27 30 155 156 154
73 1 9 40 32 142 157 110
74 1 7 29 40 105 158 138
75 1 8 32 29 107 159 101
76 1 40 29 32 158 159 157
77 1 10 42 24 147 160 82
78 1 9 31 42 112 161 144
79 1 2 24 31 79 162 108
80 1 42 31 24 161 162 160
